customer_id,age,gender,region,subscription_plan,customer_segment,account_created,customer_lifetime_value,total_sessions_last_12_months,sessions_last_30_days,avg_session_duration_minutes,days_since_last_login,support_tickets_count,payment_method,primary_device,account_age_days,monthly_revenue,total_revenue,payment_failures_count,discounts_received_count,refund_requests_count,churned,churn_probability,churn_date,churn_reason,revenue_per_session,usage_intensity,risk_score
CUST_000055,47,Female,South America,basic,trial,2024-08-11 15:13:35.764071,0.0,108,17,31.884365198746686,26,1,credit_card,mobile,411,9.702449841852449,132.92356283337855,1,0,0,1,0.6100000000000001,2025-06-06 15:13:36.023687,"Price sensitivity, Found alternative",1.219482227829161,0.5666666666666667,1
CUST_000056,46,Male,Europe,premium,standard,2024-11-28 15:13:35.764071,182.23397747864746,253,20,28.3978302213923,28,0,bank_transfer,mobile,302,39.89861556440881,401.646063348382,1,1,0,1,0.525,2025-04-28 15:13:36.024287,"Price sensitivity, Found alternative",1.5812837139700078,0.6666666666666666,1
CUST_000057,24,Male,Asia,standard,standard,2025-08-13 15:13:35.764071,74.3283995214321,202,22,34.62321857532085,24,2,credit_card,mobile,44,17.993102978806284,26.389884368915883,0,0,0,0,0.565,,,0.1299994303887482,0.7333333333333333,1
CUST_000058,31,Female,South America,basic,basic,2024-12-12 15:13:35.764071,8.796572821677984,131,9,21.325227977983474,22,1,credit_card,desktop,288,9.710581546443949,93.2215828458619,1,0,0,0,0.635,,,0.7062241124686508,0.3,1
CUST_000059,38,Male,South America,basic,basic,2022-10-23 15:13:35.764071,34.367070605166845,143,13,23.960512339371427,9,0,debit_card,desktop,1069,9.954483292305813,354.7114213158305,0,0,0,0,0.13499999999999998,,,2.463273759137712,0.43333333333333335,0
CUST_000060,46,Male,North America,standard,standard,2024-03-29 15:13:35.764071,157.59145726432857,201,15,15.111725977932528,13,0,bank_transfer,mobile,546,22.088956335983752,402.0190053149043,0,1,0,0,0.035,,,1.990193095618338,0.5,0
CUST_000061,29,Female,Africa,premium,premium,2022-12-20 15:13:35.764071,415.37988662623195,266,19,43.782223854208766,10,1,credit_card,mobile,1011,32.5937047952139,1098.4078515987087,0,0,0,0,0.04999999999999999,,,4.113887084639359,0.6333333333333333,0
CUST_000062,32,Male,Europe,basic,basic,2025-08-15 15:13:35.764071,37.35270878633959,157,14,29.463715332156777,6,0,credit_card,mobile,42,9.994178433637698,13.991849807092777,0,0,0,1,0.175,2025-05-27 15:13:36.026730,"Price sensitivity, Found alternative",0.08855601143729605,0.4666666666666667,0
CUST_000063,21,Female,North America,premium,standard,2024-01-05 15:13:35.764071,116.22717414614527,219,11,44.17322994137406,1,0,debit_card,mobile,630,35.36648290134183,742.6961409281785,0,1,0,0,0.035,,,3.3758915496735384,0.36666666666666664,0
CUST_000064,20,Male,North America,premium,premium,2022-10-08 15:13:35.764071,356.7243836955266,318,25,20.901323628831335,20,1,credit_card,desktop,1084,42.878762567097745,1549.3526207577986,0,0,0,0,0.385,,,4.856904767265826,0.8333333333333334,1
CUST_000065,44,Male,Europe,basic,trial,2025-07-05 15:13:35.764071,0.0,117,13,31.719396872884154,5,0,paypal,desktop,83,10.732240582646268,29.692532278654674,0,0,0,0,0.25,,,0.25163162948012435,0.43333333333333335,0
CUST_000066,51,Female,North America,basic,trial,2025-08-15 15:13:35.764071,0.0,131,9,23.521033958952238,11,0,paypal,tablet,42,11.51878995954136,16.126305943357902,0,0,0,0,0.26,,,0.12216898441937805,0.3,0
CUST_000067,34,Male,North America,basic,basic,2025-08-23 15:13:35.764071,47.327344343093436,157,15,14.308823393011787,1,1,credit_card,desktop,34,8.782284445018917,9.953255704354772,1,0,1,0,0.185,,,0.06299528926806817,0.5,0
CUST_000068,47,Male,North America,standard,standard,2024-04-20 15:13:35.764071,139.8475054531916,218,14,20.619814382069123,4,0,paypal,desktop,524,20.32298827390883,354.9748618509409,1,0,0,0,0.035,,,1.6208897801412827,0.4666666666666667,0
CUST_000069,39,Male,South America,basic,trial,2025-03-28 15:13:35.764071,0.0,106,8,38.68408018558675,15,0,debit_card,desktop,182,9.956994071414586,60.40576403324849,0,0,0,1,0.71,2025-04-27 15:13:36.029291,"Price sensitivity, Found alternative",0.5645398507780233,0.26666666666666666,1
CUST_000070,27,Male,South America,basic,trial,2023-03-25 15:13:35.764071,0.0,95,10,35.15594809751104,17,0,debit_card,mobile,916,9.399021008775255,286.98344146793784,0,0,0,1,0.6100000000000001,2025-07-07 15:13:36.029660,"Price sensitivity, Found alternative",2.9894108486243525,0.3333333333333333,1
CUST_000071,39,Female,North America,standard,standard,2024-12-01 15:13:35.764071,87.13281808722037,205,20,17.715259841152484,18,1,credit_card,mobile,299,20.202923999352024,201.35580919354183,1,0,0,1,0.535,2025-04-30 15:13:36.030098,"Price sensitivity, Found alternative",0.9774553844346691,0.6666666666666666,1
CUST_000072,53,Male,South America,standard,standard,2025-08-06 15:13:35.764071,106.67296235851968,213,10,31.81953881309822,14,0,bank_transfer,desktop,51,21.552779992885256,36.63972598790493,0,0,0,0,0.185,,,0.17121367284067726,0.3333333333333333,0
CUST_000073,34,Female,South America,basic,basic,2023-12-11 15:13:35.764071,31.657274137741936,146,11,31.677815605961868,11,2,credit_card,mobile,655,8.740258288996177,190.82897264308318,0,0,0,0,0.13499999999999998,,,1.298156276483559,0.36666666666666664,0
CUST_000074,53,Female,Asia,standard,basic,2025-03-01 15:13:35.764071,78.6258086753623,155,14,12.484752457846557,6,1,credit_card,mobile,209,14.852787525960402,103.4744197641908,0,0,0,0,0.215,,,0.6632975625909666,0.4666666666666667,0
CUST_000075,18,Male,North America,standard,standard,2023-11-21 15:13:35.764071,79.34416817954015,251,13,39.30372534022507,29,0,credit_card,desktop,675,22.216591424810428,499.8733070582346,0,0,0,0,0.43500000000000005,,,1.983624234358074,0.43333333333333335,1
CUST_000076,44,Female,Asia,standard,standard,2024-01-07 15:13:35.764071,109.07540593743975,203,20,33.25588916778901,16,0,credit_card,mobile,628,18.547100551113203,388.25263820330304,1,0,0,1,0.465,2025-04-15 15:13:36.031965,"Price sensitivity, Found alternative",1.9031992068789365,0.6666666666666666,1
CUST_000077,36,Male,South America,premium,standard,2024-09-08 15:13:35.764071,198.764068504079,200,17,21.44163875659739,9,1,bank_transfer,desktop,383,33.33709690670659,425.6036038422875,0,1,0,0,0.08499999999999999,,,2.1174308648870026,0.5666666666666667,0
CUST_000078,31,Other,Asia,basic,basic,2023-10-16 15:13:35.764071,42.453132201842294,141,14,34.160750980969,19,1,paypal,mobile,711,10.951017456873121,259.539113727893,1,0,0,1,0.515,2025-07-17 15:13:36.032722,"Price sensitivity, Found alternative",1.827740237520373,0.4666666666666667,1
CUST_000079,36,Male,North America,premium,premium,2023-08-06 15:13:35.764071,278.09437825584024,302,24,20.475757351909586,29,0,debit_card,mobile,782,44.15733288681913,1151.034477249752,0,0,0,0,0.385,,,3.7987936542896104,0.8,1
CUST_000080,18,Female,Europe,standard,standard,2024-11-05 15:13:35.764071,116.76858471424313,226,14,17.324929633261895,7,2,credit_card,desktop,325,22.957627971216287,248.70763635484312,0,1,0,0,0.125,,,1.095628353986093,0.4666666666666667,0
CUST_000081,32,Female,Asia,standard,basic,2025-05-12 15:13:35.764071,44.0452287876828,132,15,28.78477532435706,26,1,debit_card,mobile,137,25.160461134224903,114.89943917962705,0,0,0,1,0.615,2025-05-01 15:13:36.034939,"Price sensitivity, Found alternative",0.8639055577415568,0.5,1
CUST_000082,39,Male,Europe,standard,standard,2025-03-31 15:13:35.764071,114.69544393589713,223,26,16.152337840735832,12,0,credit_card,desktop,179,19.869796097546153,118.55645004869206,0,0,0,1,0.125,2025-06-27 15:13:36.035673,"Price sensitivity, Found alternative",0.5292698662888038,0.8666666666666667,0
CUST_000083,52,Female,North America,standard,standard,2022-10-19 15:13:35.764071,163.5359429865946,233,13,16.662527592808843,25,0,credit_card,mobile,1073,17.116423127434118,612.1974005245603,0,0,0,0,0.43500000000000005,,,2.616228207369916,0.43333333333333335,1
CUST_000084,28,Female,North America,basic,basic,2023-08-31 15:13:35.764071,30.277342207408033,149,12,21.75020555738674,9,0,paypal,desktop,757,12.383967867930075,312.4887892007689,0,0,0,0,0.08499999999999999,,,2.0832585946717925,0.4,0
CUST_000085,25,Male,South America,standard,standard,2024-12-27 15:13:35.764071,66.78291329581707,199,24,16.209837310495487,21,0,credit_card,mobile,273,21.60774021777623,196.63043598176367,0,1,0,1,0.585,2025-09-13 15:13:36.037359,"Price sensitivity, Found alternative",0.9831521799088183,0.8,1
CUST_000086,28,Male,South America,standard,standard,2023-09-27 15:13:35.764071,71.46213072905374,217,18,23.144514654071465,2,1,debit_card,mobile,730,24.055406305389038,585.3482200977999,0,0,0,0,0.08499999999999999,,,2.6850835784302745,0.6,0
CUST_000087,45,Female,North America,standard,standard,2025-03-29 15:13:35.764071,123.09498267458942,202,16,21.483257571562287,5,0,credit_card,desktop,181,20.706968060796928,124.9320406334748,0,1,1,1,0.135,2025-09-15 15:13:36.038145,Dissatisfaction with service,0.6154287715934719,0.5333333333333333,0
CUST_000088,38,Female,Africa,basic,basic,2024-01-14 15:13:35.764071,32.53917028077009,143,12,44.47304228889675,5,0,debit_card,desktop,621,10.3457555101579,214.15713906026852,0,0,0,0,0.15,,,1.487202354585198,0.4,0
CUST_000089,28,Other,North America,premium,standard,2022-10-23 15:13:35.764071,175.71314641881452,204,20,5.0,15,0,debit_card,mobile,1069,47.40152782888771,1689.074441636032,0,0,0,1,0.43500000000000005,2025-04-21 15:13:36.039424,"Price sensitivity, Found alternative",8.239387520175766,0.6666666666666666,1
CUST_000090,41,Female,Asia,standard,basic,2025-04-25 15:13:35.764071,51.43658119918881,144,14,27.14394347381685,5,0,credit_card,desktop,154,18.73968415129725,96.19704530999256,0,1,0,0,0.215,,,0.6634278986896038,0.4666666666666667,0
CUST_000091,36,Female,Asia,basic,basic,2024-12-06 15:13:35.764071,48.38498192799115,146,9,16.253196986607243,7,0,credit_card,mobile,294,9.803646332239516,96.07573405594727,0,0,0,0,0.215,,,0.6535764221493011,0.3,0
CUST_000092,46,Female,South America,standard,standard,2024-12-05 15:13:35.764071,125.43226289583909,225,11,9.2359019219032,15,0,debit_card,mobile,295,21.00997782064648,206.59811523635707,1,0,0,1,0.585,2025-08-19 15:13:36.040585,"Price sensitivity, Found alternative",0.9141509523732614,0.36666666666666664,1
CUST_000093,26,Male,South America,premium,premium,2025-02-02 15:13:35.764071,261.9160054338283,254,15,15.903678272552979,2,0,debit_card,mobile,236,37.7879248564476,297.26500887072115,0,0,0,0,0.135,,,1.1657451328263575,0.5,0
CUST_000094,31,Male,North America,premium,standard,2025-02-06 15:13:35.764071,198.37199231692668,223,16,38.91042475055946,4,0,debit_card,mobile,232,37.84979648053425,292.7050927827982,0,0,0,0,0.135,,,1.3067191642089206,0.5333333333333333,0
CUST_000095,30,Female,South America,standard,standard,2024-08-16 15:13:35.764071,149.766096243604,233,17,34.644174581203494,20,1,paypal,desktop,406,20.722032786650725,280.4381770460065,0,0,0,0,0.48500000000000004,,,1.198453748059857,0.5666666666666667,1
CUST_000096,18,Female,North America,premium,premium,2024-10-04 15:13:35.764071,318.2218941534688,269,31,23.5676445808644,6,0,credit_card,mobile,357,42.60801733839043,507.03540632684616,0,1,0,0,0.08499999999999999,,,1.8779089123216524,1.0333333333333334,0
CUST_000097,38,Male,Asia,basic,basic,2023-11-15 15:13:35.764071,38.491778816123414,124,17,25.741905706795514,4,3,paypal,desktop,681,8.707886809150864,197.6690305677246,2,0,0,1,0.615,2025-04-26 15:13:36.042455,"Price sensitivity, Found alternative",1.581352244541797,0.5666666666666667,2
CUST_000098,38,Male,Asia,standard,standard,2025-06-04 15:13:35.764071,98.32758722858907,184,26,10.944810688822361,28,1,debit_card,mobile,114,18.41119957724142,69.96255839351738,0,0,1,0,0.565,,,0.3781759913163102,0.8666666666666667,1
CUST_000099,35,Female,Asia,premium,premium,2023-11-29 15:13:35.764071,364.08971672443056,311,20,20.603838469829938,29,1,credit_card,mobile,667,41.169898585999015,915.3440785620448,0,0,0,0,0.41500000000000004,,,2.9337951235962976,0.6666666666666666,1
CUST_000100,32,Female,North America,premium,premium,2022-11-06 15:13:35.764071,386.3791504271963,294,19,26.99982199863687,22,0,credit_card,mobile,1055,43.13812269828566,1517.023981556379,0,0,0,1,0.385,2025-06-01 15:13:36.043619,"Price sensitivity, Found alternative",5.142454174767387,0.6333333333333333,1
CUST_000101,18,Male,South America,standard,standard,2025-03-19 15:13:35.764071,118.84027648452582,206,21,20.959305497475267,19,0,credit_card,mobile,191,14.027268923956422,89.30694548252255,0,0,0,0,0.585,,,0.43143451923923937,0.7,1
CUST_000102,29,Male,North America,premium,standard,2025-07-04 15:13:35.764071,186.2850062759341,230,18,31.883470370380195,6,0,bank_transfer,mobile,84,39.8297497014104,111.52329916394912,0,1,0,0,0.135,,,0.4827848448655806,0.6,0
CUST_000103,30,Male,North America,basic,basic,2024-08-29 15:13:35.764071,52.339429224659234,152,11,7.183700633695565,1,0,paypal,desktop,393,11.765158471315091,154.1235759742277,0,0,1,0,0.08499999999999999,,,1.0073436338184816,0.36666666666666664,0
